dataset_tier,entity,bucket,sub_type,final_match_category,final_confidence_label,final_confidence_score,uniprot_accession,uniprot_entry_name,uniprot_organism,uniprot_source_tier,phytozome_code,phytozome_gene_id,phytozome_base_gene_id,sequence_length,has_sequence,expected_phytozome_code,expected_uniprot_mnemonic,original_match_status,original_match_type,original_confidence_tier,ambiguity_count,matched_species_category,species_match_status,species_resolution_status,candidate_summary,notes,source_phase,recovered_by_phase8,phase8_match_type,phase8_match_category,description_overlap_score,phase8_notes,phase8_quality_flag,phase8_quality_notes
confidence,A0A1U8B646,A,uniprot_accession,species_confirmed_uniprot,high,85,A0A1U8B646,A0A1U8B646_NELNU,NELNU,trembl,,,,,false,,,matched,uniprot_accession_exact,1,2,species_confirmed_uniprot_match,species_confirmed,not_applicable,A0A1U8B646|A0A1U8B646_NELNU|NELNU|trembl,,6,false,,,,,ok,
confidence,A0A1U8FC73,A,uniprot_accession,species_confirmed_uniprot,high,85,A0A1U8FC73,A0A1U8FC73_CAPAN,CAPAN,trembl,,,,,false,,,matched,uniprot_accession_exact,1,2,species_confirmed_uniprot_match,species_confirmed,not_applicable,A0A1U8FC73|A0A1U8FC73_CAPAN|CAPAN|trembl,,6,false,,,,,ok,
confidence,A0A2G2Z8I0,A,uniprot_accession,species_confirmed_uniprot,high,85,A0A2G2Z8I0,A0A2G2Z8I0_CAPAN,CAPAN,trembl,,,,,false,,,matched,uniprot_accession_exact,1,1,species_confirmed_uniprot_match,species_confirmed,not_applicable,A0A2G2Z8I0|A0A2G2Z8I0_CAPAN|CAPAN|trembl,,6,false,,,,,ok,
confidence,A0A2G3A131,A,uniprot_accession,species_confirmed_uniprot,high,85,A0A2G3A131,A0A2G3A131_CAPAN,CAPAN,trembl,,,,,false,,,matched,uniprot_accession_exact,1,1,species_confirmed_uniprot_match,species_confirmed,not_applicable,A0A2G3A131|A0A2G3A131_CAPAN|CAPAN|trembl,,6,false,,,,,ok,
confidence,A0A2G3ALC4,A,uniprot_accession,species_confirmed_uniprot,high,85,A0A2G3ALC4,A0A2G3ALC4_CAPAN,CAPAN,trembl,,,,,false,,,matched,uniprot_accession_exact,1,1,species_confirmed_uniprot_match,species_confirmed,not_applicable,A0A2G3ALC4|A0A2G3ALC4_CAPAN|CAPAN|trembl,,6,false,,,,,ok,
confidence,A0A3B6B5P1,A,uniprot_accession,species_confirmed_uniprot,high,85,A0A3B6B5P1,A0A3B6B5P1_WHEAT,WHEAT,trembl,,,,,false,,,matched,uniprot_accession_exact,1,1,species_confirmed_uniprot_match,species_confirmed,not_applicable,A0A3B6B5P1|A0A3B6B5P1_WHEAT|WHEAT|trembl,,6,false,,,,,ok,
confidence,A0A3B6TGM9,A,uniprot_accession,species_confirmed_uniprot,high,85,A0A3B6TGM9,A0A3B6TGM9_WHEAT,WHEAT,trembl,,,,,false,,,matched,uniprot_accession_exact,1,1,species_confirmed_uniprot_match,species_confirmed,not_applicable,A0A3B6TGM9|A0A3B6TGM9_WHEAT|WHEAT|trembl,,6,false,,,,,ok,
confidence,A0A3B6TGN2,A,uniprot_accession,species_confirmed_uniprot,high,85,A0A3B6TGN2,A0A3B6TGN2_WHEAT,WHEAT,trembl,,,,,false,,,matched,uniprot_accession_exact,1,1,species_confirmed_uniprot_match,species_confirmed,not_applicable,A0A3B6TGN2|A0A3B6TGN2_WHEAT|WHEAT|trembl,,6,false,,,,,ok,
confidence,A0A3B6TI25,A,uniprot_accession,species_confirmed_uniprot,high,85,A0A3B6TI25,A0A3B6TI25_WHEAT,WHEAT,trembl,,,,,false,,,matched,uniprot_accession_exact,1,1,species_confirmed_uniprot_match,species_confirmed,not_applicable,A0A3B6TI25|A0A3B6TI25_WHEAT|WHEAT|trembl,,6,false,,,,,ok,
confidence,A0A3B6TWG3,A,uniprot_accession,species_confirmed_uniprot,high,85,A0A3B6TWG3,A0A3B6TWG3_WHEAT,WHEAT,trembl,,,,,false,,,matched,uniprot_accession_exact,1,1,species_confirmed_uniprot_match,species_confirmed,not_applicable,A0A3B6TWG3|A0A3B6TWG3_WHEAT|WHEAT|trembl,,6,false,,,,,ok,
confidence,A0A3L6F7J8,A,uniprot_accession,species_confirmed_uniprot,high,85,A0A3L6F7J8,A0A3L6F7J8_MAIZE,MAIZE,trembl,,,,,false,,,matched,uniprot_accession_exact,1,2,species_confirmed_uniprot_match,species_confirmed,not_applicable,A0A3L6F7J8|A0A3L6F7J8_MAIZE|MAIZE|trembl,,6,false,,,,,ok,
confidence,A2XLT7,A,uniprot_accession,species_confirmed_uniprot,high,85,A2XLT7,A2XLT7_ORYSI,ORYSI,trembl,,,,,false,,,matched,uniprot_accession_exact,1,1,species_confirmed_uniprot_match,species_confirmed,not_applicable,A2XLT7|A2XLT7_ORYSI|ORYSI|trembl,,6,false,,,,,ok,
confidence,A2Y980,A,uniprot_accession,species_confirmed_uniprot,high,85,A2Y980,A2Y980_ORYSI,ORYSI,trembl,,,,,false,,,matched,uniprot_accession_exact,1,1,species_confirmed_uniprot_match,species_confirmed,not_applicable,A2Y980|A2Y980_ORYSI|ORYSI|trembl,,6,false,,,,,ok,
confidence,AT1G01120,A,arabidopsis_locus,sequence_confirmed,high,95,Q9MAM3,KCS1_ARATH,ARATH,sprot,Atha,AT1G01120.1,AT1G01120,528,true,Atha,ARATH,ambiguous,phytozome_gene_exact,1,3,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT1G01120.1|len=528 | Q9MAM3|KCS1_ARATH|ARATH|sprot,phy=1 uni_species=3 uni_global=3,6,false,,,,,ok,
confidence,AT1G03090,A,arabidopsis_locus,sequence_confirmed,high,100,Q42523,MCCA_ARATH,ARATH,sprot,Atha,AT1G03090.2,AT1G03090,734,true,Atha,ARATH,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT1G03090.2|len=734 | Q42523|MCCA_ARATH|ARATH|sprot,phy=1 uni_species=1 uni_global=1,6,false,,,,,ok,
confidence,at1g09890,A,arabidopsis_locus,sequence_confirmed,high,95,F4I2M6,F4I2M6_ARATH,ARATH,trembl,Atha,AT1G09890.1,AT1G09890,617,true,Atha,ARATH,ambiguous,phytozome_gene_exact,1,5,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT1G09890.1|len=617 | F4I2M6|F4I2M6_ARATH|ARATH|trembl; A0A1P8AQ71|A0A1P8AQ71_ARATH|ARATH|trembl; A0A1P8AQ61|A0A1P8AQ61_ARATH|ARATH|trembl; A0A1P8AQ77|A0A1P8AQ77_ARATH|ARATH|trembl; A0A1P8AQ50|A0A1P8AQ50_ARATH|ARATH|trembl,phy=1 uni_species=5 uni_global=5,6,false,,,,,ok,
confidence,at1g10640,A,arabidopsis_locus,sequence_confirmed,high,95,A0A178WFE4,A0A178WFE4_ARATH,ARATH,trembl,Atha,AT1G10640.1,AT1G10640,532,true,Atha,ARATH,ambiguous,phytozome_gene_exact,1,2,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT1G10640.1|len=532 | A0A178WFE4|A0A178WFE4_ARATH|ARATH|trembl; F4I5U6|F4I5U6_ARATH|ARATH|trembl,phy=1 uni_species=2 uni_global=2,6,false,,,,,ok,
confidence,at1g12110,A,arabidopsis_locus,sequence_confirmed,high,100,Q05085,PTR7_ARATH,ARATH,sprot,Atha,AT1G12110.1,AT1G12110,590,true,Atha,ARATH,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT1G12110.1|len=590 | Q05085|PTR7_ARATH|ARATH|sprot,phy=1 uni_species=1 uni_global=1,6,false,,,,,ok,
confidence,At1g13640,A,arabidopsis_locus,sequence_confirmed,high,100,Q8W4R8,P4KG6_ARATH,ARATH,sprot,Atha,AT1G13640.1,AT1G13640,622,true,Atha,ARATH,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT1G13640.1|len=622 | Q8W4R8|P4KG6_ARATH|ARATH|sprot,phy=1 uni_species=1 uni_global=1,6,false,,,,,ok,
confidence,At1g16700,A,arabidopsis_locus,sequence_confirmed,high,100,Q9FX83,NDS8B_ARATH,ARATH,sprot,Atha,AT1G16700.1,AT1G16700,222,true,Atha,ARATH,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT1G16700.1|len=222 | Q9FX83|NDS8B_ARATH|ARATH|sprot,phy=1 uni_species=1 uni_global=1,6,false,,,,,ok,
confidence,At1g19180,A,arabidopsis_locus,sequence_confirmed,high,95,Q9LMA8,TI10A_ARATH,ARATH,sprot,Atha,AT1G19180.1,AT1G19180,253,true,Atha,ARATH,ambiguous,phytozome_gene_exact,1,2,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT1G19180.1|len=253 | Q9LMA8|TI10A_ARATH|ARATH|sprot,phy=1 uni_species=2 uni_global=2,6,false,,,,,ok,
confidence,at1g19300,A,arabidopsis_locus,sequence_confirmed,high,95,Q9LN68,GATL1_ARATH,ARATH,sprot,Atha,AT1G19300.1,AT1G19300,351,true,Atha,ARATH,ambiguous,phytozome_gene_exact,1,2,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT1G19300.1|len=351 | Q9LN68|GATL1_ARATH|ARATH|sprot,phy=1 uni_species=2 uni_global=2,6,false,,,,,ok,
confidence,At1g22640,A,arabidopsis_locus,sequence_confirmed,high,95,Q9S9K9,MYB3_ARATH,ARATH,sprot,Atha,AT1G22640.1,AT1G22640,257,true,Atha,ARATH,ambiguous,phytozome_gene_exact,1,3,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT1G22640.1|len=257 | Q9S9K9|MYB3_ARATH|ARATH|sprot,phy=1 uni_species=3 uni_global=3,6,false,,,,,ok,
confidence,at1g23310,A,arabidopsis_locus,sequence_confirmed,high,100,Q9LR30,GGT1_ARATH,ARATH,sprot,Atha,AT1G23310.1,AT1G23310,481,true,Atha,ARATH,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT1G23310.1|len=481 | Q9LR30|GGT1_ARATH|ARATH|sprot,phy=1 uni_species=1 uni_global=1,6,false,,,,,ok,
confidence,AT1G23860,A,arabidopsis_locus,sequence_confirmed,high,100,O81127,RSZ21_ARATH,ARATH,sprot,Atha,AT1G23860.1,AT1G23860,187,true,Atha,ARATH,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT1G23860.1|len=187 | O81127|RSZ21_ARATH|ARATH|sprot,phy=1 uni_species=1 uni_global=1,6,false,,,,,ok,
confidence,AT1G27730,A,arabidopsis_locus,sequence_confirmed,high,100,Q96289,ZAT10_ARATH,ARATH,sprot,Atha,AT1G27730.1,AT1G27730,227,true,Atha,ARATH,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT1G27730.1|len=227 | Q96289|ZAT10_ARATH|ARATH|sprot,phy=1 uni_species=1 uni_global=1,6,false,,,,,ok,
confidence,At1g31170,A,arabidopsis_locus,sequence_confirmed,high,95,Q8GY89,SRX_ARATH,ARATH,sprot,Atha,AT1G31170.4,AT1G31170,198,true,Atha,ARATH,ambiguous,phytozome_gene_exact,1,3,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT1G31170.4|len=198 | Q8GY89|SRX_ARATH|ARATH|sprot,phy=1 uni_species=3 uni_global=3,6,false,,,,,ok,
confidence,at1g31190,A,arabidopsis_locus,sequence_confirmed,high,100,Q94F00,IMPL1_ARATH,ARATH,sprot,Atha,AT1G31190.1,AT1G31190,371,true,Atha,ARATH,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT1G31190.1|len=371 | Q94F00|IMPL1_ARATH|ARATH|sprot,phy=1 uni_species=1 uni_global=1,6,false,,,,,ok,
confidence,At1g45249,A,arabidopsis_locus,sequence_confirmed,high,95,Q9M7Q4,AI5L5_ARATH,ARATH,sprot,Atha,AT1G45249.3,AT1G45249,427,true,Atha,ARATH,ambiguous,phytozome_gene_exact,1,5,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT1G45249.3|len=427 | Q9M7Q4|AI5L5_ARATH|ARATH|sprot,phy=1 uni_species=5 uni_global=5,6,false,,,,,ok,
confidence,At1g52560,A,arabidopsis_locus,sequence_confirmed,high,100,Q9SSQ8,HS26M_ARATH,ARATH,sprot,Atha,AT1G52560.1,AT1G52560,232,true,Atha,ARATH,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT1G52560.1|len=232 | Q9SSQ8|HS26M_ARATH|ARATH|sprot,phy=1 uni_species=1 uni_global=1,6,false,,,,,ok,
confidence,AT1G53440,A,arabidopsis_locus,sequence_confirmed,high,95,C0LGG9,Y5344_ARATH,ARATH,sprot,Atha,AT1G53440.1,AT1G53440,1035,true,Atha,ARATH,ambiguous,phytozome_gene_exact,1,2,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT1G53440.1|len=1035 | C0LGG9|Y5344_ARATH|ARATH|sprot,phy=1 uni_species=1 uni_global=2,6,false,,,,,ok,
confidence,At1g60490,A,arabidopsis_locus,sequence_confirmed,high,95,P42339,PI3K_ARATH,ARATH,sprot,Atha,AT1G60490.1,AT1G60490,814,true,Atha,ARATH,ambiguous,phytozome_gene_exact,1,3,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT1G60490.1|len=814 | P42339|PI3K_ARATH|ARATH|sprot,phy=1 uni_species=3 uni_global=3,6,false,,,,,ok,
confidence,at1g60590,A,arabidopsis_locus,sequence_confirmed,high,100,O22699,O22699_ARATH,ARATH,trembl,Atha,AT1G60590.1,AT1G60590,540,true,Atha,ARATH,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT1G60590.1|len=540 | O22699|O22699_ARATH|ARATH|trembl,phy=1 uni_species=1 uni_global=1,6,false,,,,,ok,
confidence,At1g63840,A,arabidopsis_locus,sequence_confirmed,high,95,Q9CAJ8,Q9CAJ8_ARATH,ARATH,trembl,Atha,AT1G63840.1,AT1G63840,166,true,Atha,ARATH,ambiguous,phytozome_gene_exact,1,2,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT1G63840.1|len=166 | Q9CAJ8|Q9CAJ8_ARATH|ARATH|trembl; A0A654EMF7|A0A654EMF7_ARATH|ARATH|trembl,phy=1 uni_species=2 uni_global=2,6,false,,,,,ok,
confidence,AT1G69700,A,arabidopsis_locus,sequence_confirmed,high,100,Q9S784,HA22C_ARATH,ARATH,sprot,Atha,AT1G69700.1,AT1G69700,184,true,Atha,ARATH,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT1G69700.1|len=184 | Q9S784|HA22C_ARATH|ARATH|sprot,phy=1 uni_species=1 uni_global=1,6,false,,,,,ok,
confidence,at1g70000,A,arabidopsis_locus,sequence_confirmed,high,100,O04544,O04544_ARATH,ARATH,trembl,Atha,AT1G70000.1,AT1G70000,261,true,Atha,ARATH,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT1G70000.1|len=261 | O04544|O04544_ARATH|ARATH|trembl,phy=1 uni_species=1 uni_global=1,6,false,,,,,ok,
confidence,at1g72810,A,arabidopsis_locus,sequence_confirmed,high,100,Q9SSP5,THRC2_ARATH,ARATH,sprot,Atha,AT1G72810.1,AT1G72810,516,true,Atha,ARATH,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT1G72810.1|len=516 | Q9SSP5|THRC2_ARATH|ARATH|sprot,phy=1 uni_species=1 uni_global=1,6,false,,,,,ok,
confidence,AT1G73120,A,arabidopsis_locus,sequence_confirmed,high,95,Q9CAS9,Q9CAS9_ARATH,ARATH,trembl,Atha,AT1G73120.1,AT1G73120,109,true,Atha,ARATH,ambiguous,phytozome_gene_exact,1,2,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT1G73120.1|len=109 | Q9CAS9|Q9CAS9_ARATH|ARATH|trembl; A0A178W3C2|A0A178W3C2_ARATH|ARATH|trembl,phy=1 uni_species=2 uni_global=2,6,false,,,,,ok,
confidence,At1g73590,A,arabidopsis_locus,sequence_confirmed,high,100,Q9C6B8,PINI_ARATH,ARATH,sprot,Atha,AT1G73590.1,AT1G73590,622,true,Atha,ARATH,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT1G73590.1|len=622 | Q9C6B8|PINI_ARATH|ARATH|sprot,phy=1 uni_species=1 uni_global=1,6,false,,,,,ok,
confidence,AT1G74430,A,arabidopsis_locus,sequence_confirmed,high,95,Q9SG63,Q9SG63_ARATH,ARATH,trembl,Atha,AT1G74430.1,AT1G74430,271,true,Atha,ARATH,ambiguous,phytozome_gene_exact,1,2,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT1G74430.1|len=271 | Q9SG63|Q9SG63_ARATH|ARATH|trembl; A0A1P8APC6|A0A1P8APC6_ARATH|ARATH|trembl,phy=1 uni_species=2 uni_global=2,6,false,,,,,ok,
confidence,AT1G74670,A,arabidopsis_locus,sequence_confirmed,high,95,Q6NMQ7,GASA6_ARATH,ARATH,sprot,Atha,AT1G74670.1,AT1G74670,101,true,Atha,ARATH,ambiguous,phytozome_gene_exact,1,2,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT1G74670.1|len=101 | Q6NMQ7|GASA6_ARATH|ARATH|sprot,phy=1 uni_species=2 uni_global=2,6,false,,,,,ok,
confidence,At1g74710,A,arabidopsis_locus,sequence_confirmed,high,100,Q9S7H8,ICS1_ARATH,ARATH,sprot,Atha,AT1G74710.2,AT1G74710,622,true,Atha,ARATH,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT1G74710.2|len=622 | Q9S7H8|ICS1_ARATH|ARATH|sprot,phy=1 uni_species=1 uni_global=1,6,false,,,,,ok,
confidence,At1g74880,A,arabidopsis_locus,sequence_confirmed,high,100,Q9S829,NDHO_ARATH,ARATH,sprot,Atha,AT1G74880.1,AT1G74880,158,true,Atha,ARATH,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT1G74880.1|len=158 | Q9S829|NDHO_ARATH|ARATH|sprot,phy=1 uni_species=1 uni_global=1,6,false,,,,,ok,
confidence,AT1G76940,A,arabidopsis_locus,sequence_confirmed,high,95,A1A6K6,NSRA_ARATH,ARATH,sprot,Atha,AT1G76940.1,AT1G76940,233,true,Atha,ARATH,ambiguous,phytozome_gene_exact,1,2,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT1G76940.1|len=233 | A1A6K6|NSRA_ARATH|ARATH|sprot,phy=1 uni_species=2 uni_global=2,6,false,,,,,ok,
confidence,At2g02360,A,arabidopsis_locus,sequence_confirmed,high,100,Q9ZVQ6,P2B10_ARATH,ARATH,sprot,Atha,AT2G02360.1,AT2G02360,272,true,Atha,ARATH,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT2G02360.1|len=272 | Q9ZVQ6|P2B10_ARATH|ARATH|sprot,phy=1 uni_species=1 uni_global=1,6,false,,,,,ok,
confidence,At2g03760,A,arabidopsis_locus,sequence_confirmed,high,100,P52839,SOT12_ARATH,ARATH,sprot,Atha,AT2G03760.1,AT2G03760,326,true,Atha,ARATH,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT2G03760.1|len=326 | P52839|SOT12_ARATH|ARATH|sprot,phy=1 uni_species=1 uni_global=1,6,false,,,,,ok,
confidence,at2g15620,A,arabidopsis_locus,sequence_confirmed,high,95,Q39161,NIR_ARATH,ARATH,sprot,Atha,AT2G15620.1,AT2G15620,586,true,Atha,ARATH,ambiguous,phytozome_gene_exact,1,2,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT2G15620.1|len=586 | Q39161|NIR_ARATH|ARATH|sprot,phy=1 uni_species=2 uni_global=2,6,false,,,,,ok,
confidence,At2g16060,A,arabidopsis_locus,sequence_confirmed,high,95,O24520,HBL1_ARATH,ARATH,sprot,Atha,AT2G16060.1,AT2G16060,160,true,Atha,ARATH,ambiguous,phytozome_gene_exact,1,2,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT2G16060.1|len=160 | O24520|HBL1_ARATH|ARATH|sprot,phy=1 uni_species=2 uni_global=2,6,false,,,,,ok,
confidence,AT2G18890.1,A,arabidopsis_locus,sequence_confirmed,high,100,,,,,Atha,AT2G18890.1,AT2G18890,392,true,Atha,ARATH,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT2G18890.1|len=392,phy=1 uni_species=0 uni_global=0,6,false,,,,,ok,
confidence,AT2G19940,A,arabidopsis_locus,sequence_confirmed,high,95,Q93Z70,ARGC_ARATH,ARATH,sprot,Atha,AT2G19940.1,AT2G19940,401,true,Atha,ARATH,ambiguous,phytozome_gene_exact,1,3,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT2G19940.1|len=401 | Q93Z70|ARGC_ARATH|ARATH|sprot,phy=1 uni_species=3 uni_global=3,6,false,,,,,ok,
confidence,At2g20900,A,arabidopsis_locus,sequence_confirmed,high,100,Q9C5E5,DGK5_ARATH,ARATH,sprot,Atha,AT2G20900.1,AT2G20900,509,true,Atha,ARATH,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT2G20900.1|len=509 | Q9C5E5|DGK5_ARATH|ARATH|sprot,phy=1 uni_species=1 uni_global=1,6,false,,,,,ok,
confidence,AT2G21250,A,arabidopsis_locus,sequence_confirmed,high,95,Q9SJV2,Q9SJV2_ARATH,ARATH,trembl,Atha,AT2G21250.1,AT2G21250,309,true,Atha,ARATH,ambiguous,phytozome_gene_exact,1,2,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT2G21250.1|len=309 | Q9SJV2|Q9SJV2_ARATH|ARATH|trembl; F4IGK5|F4IGK5_ARATH|ARATH|trembl,phy=1 uni_species=2 uni_global=2,6,false,,,,,ok,
confidence,AT2G22770,A,arabidopsis_locus,sequence_confirmed,high,100,Q8S3F1,BH020_ARATH,ARATH,sprot,Atha,AT2G22770.1,AT2G22770,320,true,Atha,ARATH,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT2G22770.1|len=320 | Q8S3F1|BH020_ARATH|ARATH|sprot,phy=1 uni_species=1 uni_global=1,6,false,,,,,ok,
confidence,AT2G29440,A,arabidopsis_locus,sequence_confirmed,high,100,Q9ZW26,GSTU6_ARATH,ARATH,sprot,Atha,AT2G29440.1,AT2G29440,223,true,Atha,ARATH,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT2G29440.1|len=223 | Q9ZW26|GSTU6_ARATH|ARATH|sprot,phy=1 uni_species=1 uni_global=1,6,false,,,,,ok,
confidence,At2g29500,A,arabidopsis_locus,sequence_confirmed,high,100,Q9ZW31,HS17B_ARATH,ARATH,sprot,Atha,AT2G29500.1,AT2G29500,153,true,Atha,ARATH,matched,phytozome_gene_exact,1,1,sequence_confirmed_match,species_confirmed,known_locus_species,Atha|AT2G29500.1|len=153 | Q9ZW31|HS17B_ARATH|ARATH|sprot,phy=1 uni_species=1 uni_global=1,6,false,,,,,ok,
